[0.5239781956283414] [0.7989796]
[0.15953808703592845] [0.9310204]
[0.15741057040131823] [0.9297959]
[0.1525037530429509] [0.93142855]
[0.15674098900386266] [0.9346939]
[0.1642538637531047] [0.92918366]
[0.15961556212634456] [0.93122447]
[0.15343264627213382] [0.9289796]
[0.15251904786849507] [0.9342857]
[0.1561696532429481] [0.9332653]
[0.15076054875947992] [0.9367347]
[0.15021293944850259] [0.93693876]
[0.15403495196785247] [0.9310204]
[0.15576333674241086] [0.9304082]
[0.1506210170230087] [0.9338775]
[0.16944612851556468] [0.9267347]
[0.14829822036684775] [0.9342857]
[0.15103594517829466] [0.9361225]
[0.15880271473101207] [0.9363265]
[0.1516955871971286] [0.93489796]
[0.1441474506745533] [0.9367347]
[0.14681596111278145] [0.9379592]
[0.14891733776549904] [0.93510205]
[0.1507534380165898] [0.9340816]
[0.15096188610305591] [0.93122447]
[0.15031762375515334] [0.9342857]
[0.1540135031147879] [0.93142855]
[0.15275976396336846] [0.9355102]
