[0.7423276586419397] [0.5473129]
[0.22309784673736546] [0.9070228]
[0.2213979521149108] [0.90603364]
[0.20934872218692338] [0.9185625]
[0.20618180380848583] [0.91328716]
[0.21097198660779307] [0.91262776]
[0.21413268679504224] [0.90801185]
[0.2224769989796845] [0.9076822]
[0.21062017947759637] [0.90735245]
[0.1965535024271285] [0.920211]
[0.2100742785471955] [0.914606]
[0.2102142408947091] [0.9103198]
[0.1991165502459312] [0.9188922]
[0.21133537250032058] [0.9083416]
[0.21052302630907468] [0.91328716]
[0.1963275860696589] [0.92120016]
[0.20220783352851868] [0.9139394]
[0.19074021744091363] [0.9169139]
[0.2088372802581089] [0.91724366]
[0.19180315942250184] [0.9182328]
[0.20369559850702182] [0.9208704]
[0.1957682411779057] [0.92030305]
[0.19789488342675296] [0.9148485]
[0.1953345783474891] [0.9195516]
[0.18591344577622343] [0.925816]
[0.18889364208123333] [0.9231784]
[0.17719580588307743] [0.9310913]
[0.1910415214553667] [0.9231784]
[0.19080233582756995] [0.9251566]
[0.18963188693502184] [0.9205407]
[0.19266392140254068] [0.9195516]
[0.1907104193633671] [0.91724366]
[0.1843230425427151] [0.9241675]
[0.18027405992047132] [0.9291131]
[0.18419013143646965] [0.92218924]
[0.18259057538075882] [0.92545456]
[0.17506578835574063] [0.92727274]
[0.18942572188247678] [0.9205407]
[0.19197733813765966] [0.9198813]
[0.18861561251618153] [0.92284864]
[0.1736555759648541] [0.93076164]
[0.17680811498804214] [0.9301022]
[0.18139012154969217] [0.9284537]
[0.1892822305833079] [0.91790307]
[0.19580116100115544] [0.91724366]
[0.17335425588217648] [0.93]
[0.17423636133899556] [0.92647547]
[0.16932980705911163] [0.93273985]
[0.17365843141644927] [0.9304319]
[0.178790965549552] [0.92812395]
[0.1793235018038726] [0.9291131]
[0.16937215526751312] [0.93076164]
[0.1706175846955071] [0.93076164]
[0.17024068011138607] [0.9297725]
[0.1645434680150713] [0.9310913]
[0.1608602689071135] [0.9351515]
[0.1622391321302993] [0.9324102]
[0.17766875485520217] [0.9294428]
[0.17469324783212942] [0.9297725]
[0.16204653273929248] [0.93060607]
[0.1693086768219544] [0.92812395]
[0.1659829426855291] [0.93273985]
[0.16624108498746698] [0.9330303]
[0.16106708483262497] [0.9357576]
[0.18213577388714847] [0.9297725]
[0.17343837579916777] [0.9297725]
[0.1595103925077427] [0.9324102]
[0.16230548306577403] [0.93208045]
[0.16136164089220803] [0.93867457]
[0.15228618430867275] [0.93669635]
[0.16152528993984358] [0.93669635]
[0.1616095356075747] [0.9324102]
[0.1624433340764541] [0.93142104]
[0.16217209404642102] [0.93208045]
[0.1662943831080263] [0.9291131]
[0.1573745601844599] [0.9399934]
[0.16430005905303088] [0.9351515]
[0.15705526166924383] [0.9357072]
[0.15293580970980905] [0.9409091]
[0.16337709192234495] [0.9357072]
[0.15517029960655435] [0.9357072]
[0.1494413919665811] [0.94296074]
[0.14958605790026228] [0.93603694]
[0.16171779022962002] [0.93273985]
[0.15505907330090873] [0.9383449]
[0.15737074852343483] [0.9343884]
[0.1472433269333415] [0.9409825]
[0.14421381029041538] [0.9376855]
[0.15076916773907625] [0.9452687]
[0.14354981685226614] [0.94060606]
[0.1525110746305491] [0.9403231]
[0.1462301272828902] [0.9416419]
[0.14540017585608184] [0.9396637]
[0.14414473352107135] [0.93939394]
[0.14610607494645256] [0.94296074]
[0.14208965529673884] [0.9442796]
[0.14534461336131146] [0.94065285]
[0.15016565283964933] [0.94131225]
[0.14197238018085884] [0.9409825]
[0.14494916939652874] [0.94065285]
[0.15199705555990825] [0.9383449]
[0.14752351201547478] [0.9432905]
[0.15074518535186698] [0.93603694]
[0.16401952870639683] [0.9291131]
[0.1438683003378787] [0.944939]
[0.13782260748976888] [0.9452687]
[0.13806887043218113] [0.94724697]
[0.13510619531340462] [0.94658756]
[0.14364562297846042] [0.9409825]
[0.13791293937539725] [0.9459281]
[0.13791823158691002] [0.94197166]
[0.1483711641130768] [0.93867457]
[0.13460286337473273] [0.9479064]
[0.1371713788671927] [0.9448485]
[0.1474388746579724] [0.9399934]
[0.1410807962101008] [0.9432905]
[0.12886732380420823] [0.94823605]
[0.13322946170582617] [0.9502143]
[0.1523997519905914] [0.93735576]
[0.1341003129142682] [0.9455984]
[0.1383136689928236] [0.9442796]
[0.1409382450032305] [0.9462578]
[0.13958105298254775] [0.94230133]
[0.13972947695665613] [0.94296074]
[0.13848696697713359] [0.9446093]
[0.14554479520705285] [0.9390043]
[0.13539104888807066] [0.950544]
[0.13409357233494373] [0.9459281]
[0.12375759746065007] [0.9538411]
[0.12702495150054363] [0.9512034]
[0.13213370762522214] [0.9502143]
[0.13346380536268537] [0.94757664]
[0.13158956105230352] [0.9479064]
[0.12763752344660423] [0.9512034]
[0.13331550932705816] [0.9462578]
[0.12953810925889322] [0.94724697]
[0.12792635035473562] [0.9498846]
[0.12888488221755132] [0.9479064]
[0.126785059394103] [0.9518629]
[0.1252913081135995] [0.94889545]
[0.12955978627728426] [0.9495549]
[0.13620401625581358] [0.9459281]
[0.12498390270741593] [0.9498846]
[0.12307592684572394] [0.95363635]
[0.1227720752063656] [0.94823605]
[0.13271482321079064] [0.94658756]
[0.12440826648774415] [0.9495549]
[0.12564268967636025] [0.94757664]
[0.12527967596649534] [0.95351136]
[0.1254915106971587] [0.9498846]
[0.12532509931109168] [0.9478788]
[0.12211265868546937] [0.95351136]
[0.11872856102286886] [0.950544]
[0.11840731621849784] [0.95417076]
[0.12320671830433176] [0.950544]
[0.12731959706892718] [0.94658756]
[0.12650723264181413] [0.9498846]
[0.11388772522861307] [0.95454544]
[0.12216844199304529] [0.9531817]
[0.12169538010151285] [0.95219254]
[0.1254322182545558] [0.9538411]
[0.12185604215906352] [0.9502143]
[0.1268433272602768] [0.9545005]
[0.12152848036777372] [0.9512034]
[0.11886448428609604] [0.9538411]
[0.1159881879635428] [0.9518629]
[0.12180479779898472] [0.95153314]
[0.1120393225954501] [0.9594461]
[0.10987901666987426] [0.95812726]
[0.11870523395143913] [0.9479064]
[0.11669281117699148] [0.95153314]
[0.1142336832309689] [0.95351136]
[0.1062675974710405] [0.9597758]
[0.10987742834390093] [0.9571381]
[0.12104579907290187] [0.9545005]
[0.10898152519934963] [0.9558193]
[0.11975723369421049] [0.9518629]
[0.10962779681418464] [0.95878667]
[0.11169268245026691] [0.9564787]
[0.10926604648254273] [0.95812726]
[0.11664551841399083] [0.9551599]
[0.114797083047448] [0.95614904]
[0.11028362273374014] [0.9597758]
[0.11374640315550018] [0.95548964]
[0.10591252311754651] [0.95746785]
[0.1046710057086454] [0.9571381]
[0.10387711096868199] [0.9610946]
[0.10504516854543243] [0.95812726]
[0.10199194442034946] [0.9571381]
[0.1007942335659861] [0.96076494]
[0.11481028190205052] [0.9545005]
[0.11404384908466264] [0.95614904]
[0.10760636549557234] [0.9594461]
[0.10595303717871683] [0.95746785]
[0.10555581227460789] [0.958457]
[0.10300065883602044] [0.9610946]
[0.10970774606150288] [0.95548964]
[0.10568439821932837] [0.95746785]
[0.1053647164082197] [0.9558193]
[0.10892403328960593] [0.9590909]
[0.09969225429315359] [0.9591164]
[0.0995336262422635] [0.96241343]
[0.10919710275975934] [0.95812726]
[0.10056595581663823] [0.96142435]
[0.1004890398510191] [0.96307284]
[0.10452635943683271] [0.9591164]
[0.1014166915334179] [0.9647214]
[0.09799997169863094] [0.96363634]
[0.10352459552483201] [0.958457]
[0.10633674941279671] [0.9612121]
[0.09739706478828729] [0.9594461]
[0.10762887397222774] [0.9548302]
[0.10487174399705598] [0.9571381]
[0.09589976745885156] [0.9591164]
[0.09477399415626724] [0.9591164]
[0.09850848319504546] [0.964062]
[0.09864211348129545] [0.95878667]
[0.09714166441993119] [0.9643917]
[0.0922360250433404] [0.96274316]
[0.08525478750703125] [0.96834815]
[0.09337689654586577] [0.961754]
[0.09178839082067664] [0.96181816]
[0.10322187973589855] [0.95812726]
[0.09643106389713393] [0.96142435]
[0.09590758502660236] [0.9604352]
[0.09303489543357542] [0.96274316]
[0.09475738424199802] [0.96340257]
[0.09994852403593346] [0.96241343]
[0.10045076778451484] [0.958457]
[0.0963933492773954] [0.96241343]
[0.10265929171581532] [0.9597758]
[0.09385095543341396] [0.96274316]
[0.095722632123384] [0.9643917]
[0.0904940634184728] [0.964062]
[0.0923671468863914] [0.9653808]
[0.09818709919525773] [0.96307284]
[0.09281090415579393] [0.9663699]
[0.09584776946996605] [0.9604352]
[0.08722042320913365] [0.96735907]
[0.08566213026274323] [0.9693373]
[0.0855437531076099] [0.9663699]
[0.09233909522567375] [0.964062]
[0.09110966874572102] [0.9693373]
[0.09406419239871934] [0.9604352]
[0.08715044598727976] [0.9653808]
[0.0839211622328598] [0.96702933]
[0.09161630415833905] [0.96274316]
[0.09086471772453315] [0.9610946]
[0.08838815990057944] [0.96702933]
[0.09067806640582787] [0.9647214]
[0.09892386568730474] [0.95878667]
[0.08786186952195495] [0.96604025]
[0.08714641561007641] [0.9657105]
[0.08859863978895274] [0.96666664]
[0.08290605777257393] [0.96834815]
[0.08678580820560455] [0.9675757]
[0.08672829570007372] [0.96669966]
[0.08917761693177072] [0.9650511]
[0.07877217065892989] [0.9680185]
[0.08287729452613789] [0.9680185]
[0.08617684155201463] [0.9657105]
[0.08072622865438461] [0.9706061]
[0.09279758875966662] [0.96274316]
[0.08085286572693481] [0.9680185]
[0.0926611836387985] [0.96208376]
[0.08414302014632466] [0.96768874]
[0.0868636050752551] [0.9653808]
[0.0848417877966702] [0.9637323]
[0.08177830600552814] [0.9663699]
[0.08572126316269593] [0.96669966]
[0.08922512712128439] [0.9653808]
[0.07404150450500843] [0.97362345]
[0.07275322955157] [0.97164524]
[0.07479877295819196] [0.97212124]
[0.08933293619713609] [0.96076494]
[0.07973394909197452] [0.9663699]
[0.07709403860389184] [0.9706561]
[0.08091789502079362] [0.9699967]
[0.08249228423356303] [0.9693373]
[0.08096744110172156] [0.9693373]
[0.07373011751887117] [0.97362345]
[0.08411602268749009] [0.96768874]
[0.07344857155981922] [0.9713155]
[0.07733935856147053] [0.969667]
[0.07442054460165998] [0.9726344]
[0.077710712065093] [0.97098583]
[0.07507975106187438] [0.9713155]
[0.0719428446501287] [0.97230464]
[0.07433608311397032] [0.9739532]
[0.07507688465180902] [0.9693373]
[0.0778645826715508] [0.9706561]
[0.07031877880746668] [0.9730303]
[0.07592444915534481] [0.9713155]
[0.0813316033492611] [0.9693373]
[0.07925640428337452] [0.96768874]
[0.08167134868827733] [0.96787876]
[0.08151616176735871] [0.9686779]
[0.07410155767326185] [0.9739532]
[0.07318000272874427] [0.9732938]
[0.06916079654346352] [0.97560173]
[0.07547303101252377] [0.9680185]
[0.07741098504229776] [0.9713155]
[0.07105240915947098] [0.9746126]
[0.07805653685808889] [0.9713155]
[0.0770168104803173] [0.9713155]
[0.06992182666187116] [0.97362345]
[0.07321313241704872] [0.9706561]
[0.07156009073751499] [0.9746126]
[0.07186675137673476] [0.9732938]
[0.07241880456694981] [0.969667]
[0.07477769966829907] [0.9706061]
[0.06875433806668628] [0.97545457]
[0.06396403519619112] [0.97692055]
[0.06752836703885674] [0.975272]
[0.06465510560455709] [0.97692055]
[0.0712561804126915] [0.9739532]
[0.0706400360053536] [0.97626114]
[0.071558231506294] [0.9706561]
[0.06773640215396881] [0.97242427]
[0.0709535379817619] [0.9732938]
[0.07203607715143058] [0.97230464]
[0.06746162320132543] [0.9732938]
[0.07558413534899612] [0.9703264]
[0.06996219769547649] [0.9739532]
[0.07048848232679976] [0.9726344]
[0.06839274818247015] [0.9730303]
[0.07390401383417886] [0.9739532]
[0.059603749585552576] [0.97692055]
[0.0620870055122809] [0.9757576]
[0.06610249437605474] [0.9759314]
[0.06290598369906375] [0.9746126]
[0.06903895259301457] [0.9749423]
[0.06239490977439635] [0.9765908]
[0.07380916083896667] [0.9703264]
[0.06615463759967528] [0.9739532]
[0.06594526784496361] [0.9759314]
[0.05972848276208817] [0.9772502]
[0.05974277897814379] [0.97757995]
[0.07288559254269926] [0.9693373]
[0.06234422388728837] [0.97626114]
[0.060329217881951794] [0.97889876]
[0.06370406733317809] [0.9718182]
[0.0566951205362552] [0.9792285]
[0.057747723484959025] [0.9772502]
[0.05706731839613481] [0.979697]
[0.06406078758564862] [0.97333336]
[0.06112166077016487] [0.9765908]
[0.06072373808896801] [0.97626114]
